Identifier;Portfolio;AssetClass;Country;AssetID;Nominal;TVPercent;TV;MacaulayDuration;Duration;SpreadDuration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;EquityDelta;FXDelta;InflationDelta1bp;Counterparty;ISIN;Market;Variable;Type;Unit;T0;Day 1;shock_std;Comment;Effect;Method
XS2432293673;300203;Bond;Italy;ENEL SPA (EUR 0.500, 17-Nov-2025);39300000.0;0.564961164052902;38874994.725356;0.6328767094331976;0.6172129818837127;0.6172129818837127;3820.978039407243;-2396.4037844397526;-2396.4037844397526;0.0;0.0;0.0;;XS2432293673;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-83874.13245539134;SpreadDelta1bp × shock_bps
XS2575952424;300203;Bond;Spain;BANCO SANTANDER SA (EUR 3.750, 16-Jan-2026);18100000.0;0.2677154123034132;18421505.589041088;0.797260275563264;0.7782826454319238;0.7782826454319238;2515.420941320528;-1468.6734592906737;-1468.6734592906737;0.0;0.0;0.0;;XS2575952424;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-36716.836482266845;RateDelta1bp × shock_bps
XS2575952424;300203;Bond;Spain;BANCO SANTANDER SA (EUR 3.750, 16-Jan-2026);18100000.0;0.2677154123034132;18421505.589041088;0.797260275563264;0.7782826454319238;0.7782826454319238;2515.420941320528;-1468.6734592906737;-1468.6734592906737;0.0;0.0;0.0;;XS2575952424;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-58746.93837162695;SpreadDelta1bp × shock_bps
XS2625195891;300203;Bond;Italy;INTESA SANPAOLO SPA (EUR 4.000, 19-May-2026);16000000.0;0.2441807125799964;16802082.191780828;1.096286603833724;1.0686069381260868;1.0686069381260868;3727.1136932304207;-1842.0201181535328;-1842.0201181535328;0.0;0.0;0.0;;XS2625195891;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-46050.502953838324;RateDelta1bp × shock_bps
XS2625195891;300203;Bond;Italy;INTESA SANPAOLO SPA (EUR 4.000, 19-May-2026);16000000.0;0.2441807125799964;16802082.191780828;1.096286603833724;1.0686069381260868;1.0686069381260868;3727.1136932304207;-1842.0201181535328;-1842.0201181535328;0.0;0.0;0.0;;XS2625195891;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-73680.80472614132;SpreadDelta1bp × shock_bps
XS2697483118;300203;Bond;Netherlands;ING GROEP NV (EUR 4.125, 2-Oct-2026);11500000.0;0.1745743801019932;12012468.35616438;1.4678424372288312;1.4326081198347889;1.4326081198347893;4187.898372531862;-1763.2277068054386;-1763.2277068054386;0.0;0.0;0.0;;XS2697483118;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-44080.69267013596;RateDelta1bp × shock_bps
XS2697483118;300203;Bond;Netherlands;ING GROEP NV (EUR 4.125, 2-Oct-2026);11500000.0;0.1745743801019932;12012468.35616438;1.4678424372288312;1.4326081198347889;1.4326081198347893;4187.898372531862;-1763.2277068054386;-1763.2277068054386;0.0;0.0;0.0;;XS2697483118;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-70529.10827221755;SpreadDelta1bp × shock_bps
XS2719281227;300203;Bond;Italy;INTESA SANPAOLO SPA (EUR 2.834, 16-Nov-2025);22000000.0;0.3220916672754066;22163137.33246287;0.1281925704512645;0.1273773163670581;0.6177935328436446;38.750602726622674;-282.30809556836806;-1389.1815653732406;0.0;0.0;0.0;;XS2719281227;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-7057.702389209201;RateDelta1bp × shock_bps
XS2719281227;300203;Bond;Italy;INTESA SANPAOLO SPA (EUR 2.834, 16-Nov-2025);22000000.0;0.3220916672754066;22163137.33246287;0.1281925704512645;0.1273773163670581;0.6177935328436446;38.750602726622674;-282.30809556836806;-1389.1815653732406;0.0;0.0;0.0;;XS2719281227;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-55567.26261492963;SpreadDelta1bp × shock_bps
XS2745115597;300203;Bond;United Kingdom;NATIONAL WESTMINSTER BANK PLC (EUR 2.544, 9-Jan-2026);26600000.0;0.3904667414762222;26868028.2489182;0.0265891195685098;0.0264225219317835;0.7585718059322843;4.871823833241251;-70.99210656708206;-2059.0785550439564;0.0;0.0;0.0;;XS2745115597;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1774.8026641770516;RateDelta1bp × shock_bps
XS2745115597;300203;Bond;United Kingdom;NATIONAL WESTMINSTER BANK PLC (EUR 2.544, 9-Jan-2026);26600000.0;0.3904667414762222;26868028.2489182;0.0265891195685098;0.0264225219317835;0.7585718059322843;4.871823833241251;-70.99210656708206;-2059.0785550439564;0.0;0.0;0.0;;XS2745115597;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-82363.14220175825;SpreadDelta1bp × shock_bps
XS2752456314;300203;Bond;Spain;SANTANDER CONSUMER FINANCE SA (EUR 2.645, 22-Jan-2026);8000000.0;0.11729270646248;8070914.666666667;0.0623872790720366;0.0619888885346359;0.7944073852318717;4.00220301344234;-50.030702964455806;-647.3116181280093;0.0;0.0;0.0;;XS2752456314;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1250.767574111395;RateDelta1bp × shock_bps
XS2752456314;300203;Bond;Spain;SANTANDER CONSUMER FINANCE SA (EUR 2.645, 22-Jan-2026);8000000.0;0.11729270646248;8070914.666666667;0.0623872790720366;0.0619888885346359;0.7944073852318717;4.00220301344234;-50.030702964455806;-647.3116181280093;0.0;0.0;0.0;;XS2752456314;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-25892.46472512037;SpreadDelta1bp × shock_bps
XS2752874821;300203;Bond;Italy;CA AUTOBANK SPA (EUR 2.748, 26-Jan-2026);32500000.0;0.4766307587594517;32796976.875;0.0793293614527026;0.0788068175505777;0.8102326992511912;29.13338459364923;-258.46253727986425;-2664.8280232469165;0.0;0.0;0.0;;XS2752874821;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-6461.563431996607;RateDelta1bp × shock_bps
XS2752874821;300203;Bond;Italy;CA AUTOBANK SPA (EUR 2.748, 26-Jan-2026);32500000.0;0.4766307587594517;32796976.875;0.0793293614527026;0.0788068175505777;0.8102326992511912;29.13338459364923;-258.46253727986425;-2664.8280232469165;0.0;0.0;0.0;;XS2752874821;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-106593.12092987666;SpreadDelta1bp × shock_bps
XS2800795291;300203;Bond;Switzerland;UBS AG (EUR 2.351, 12-Apr-2026);33500000.0;0.4902721013451196;33735638.06944443;0.0394092289533334;0.0391658643942721;1.0151479442462508;12.39491176363572;-132.12854258821045;-3435.086076414558;0.0;0.0;0.0;;XS2800795291;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-3303.2135647052614;RateDelta1bp × shock_bps
XS2800795291;300203;Bond;Switzerland;UBS AG (EUR 2.351, 12-Apr-2026);33500000.0;0.4902721013451196;33735638.06944443;0.0394092289533334;0.0391658643942721;1.0151479442462508;12.39491176363572;-132.12854258821045;-3435.086076414558;0.0;0.0;0.0;;XS2800795291;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-137403.44305658233;SpreadDelta1bp × shock_bps
XS2802190459;300203;Bond;Italy;SNAM SPA (EUR 2.426, 15-Apr-2026);35000000.0;0.5125559386114414;35268989.583333336;0.0423746741224913;0.0421143139448239;1.017695512647042;9.61217772044165;-148.53292998292244;-3609.583015381736;0.0;0.0;0.0;;XS2802190459;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-3713.323249573061;RateDelta1bp × shock_bps
XS2802190459;300203;Bond;Italy;SNAM SPA (EUR 2.426, 15-Apr-2026);35000000.0;0.5125559386114414;35268989.583333336;0.0423746741224913;0.0421143139448239;1.017695512647042;9.61217772044165;-148.53292998292244;-3609.583015381736;0.0;0.0;0.0;;XS2802190459;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-126335.40553836076;SpreadDelta1bp × shock_bps
XS2815975409;300203;Bond;Italy;NEUCP INTIRL 20240502 20250430 3.84;30000000.0;0.4351098306350994;29939920.559399985;0.083333333408017;0.0813525970926761;0.0813525970926761;257.5946456140211;-246.08153884438343;-246.08153884438343;0.0;0.0;0.0;;XS2815975409;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-6152.038471109586;RateDelta1bp × shock_bps
XS2815975409;300203;Bond;Italy;NEUCP INTIRL 20240502 20250430 3.84;30000000.0;0.4351098306350994;29939920.559399985;0.083333333408017;0.0813525970926761;0.0813525970926761;257.5946456140211;-246.08153884438343;-246.08153884438343;0.0;0.0;0.0;;XS2815975409;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-9843.261553775337;SpreadDelta1bp × shock_bps
XS2819077277;300203;Bond;Spain;NEUCP BANSAN 20240507 20250506 3.76;30000000.0;0.4349171864628268;29926664.70809997;0.1000000000908233;0.0975822061417951;0.0975822061417951;313.46731876877925;-295.16710397030107;-295.16710397030107;0.0;0.0;0.0;;XS2819077277;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-7379.177599257527;RateDelta1bp × shock_bps
XS2819077277;300203;Bond;Spain;NEUCP BANSAN 20240507 20250506 3.76;30000000.0;0.4349171864628268;29926664.70809997;0.1000000000908233;0.0975822061417951;0.0975822061417951;313.46731876877925;-295.16710397030107;-295.16710397030107;0.0;0.0;0.0;;XS2819077277;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-11806.684158812042;SpreadDelta1bp × shock_bps
XS2819223194;300203;Bond;United Kingdom;LLOYDS BANKING GROUP PLC (EUR 2.363, 10-May-2026);35000000.0;0.510378689454643;35119173.0032358;0.1162841896108588;0.115539634452079;1.0928897575269547;53.82085888072652;-405.76564110531854;-3847.873859566711;0.0;0.0;0.0;;XS2819223194;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-10144.141027632963;RateDelta1bp × shock_bps
XS2819223194;300203;Bond;United Kingdom;LLOYDS BANKING GROUP PLC (EUR 2.363, 10-May-2026);35000000.0;0.510378689454643;35119173.0032358;0.1162841896108588;0.115539634452079;1.0928897575269547;53.82085888072652;-405.76564110531854;-3847.873859566711;0.0;0.0;0.0;;XS2819223194;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-153914.95438266842;SpreadDelta1bp × shock_bps
XS2824777267;300203;Bond;Sweden;VOLVO AB (EUR 2.414, 22-May-2026);26000000.0;0.3791279443147439;26087805.27450668;0.1437247215854082;0.1428277757959462;1.1208089470697862;61.220202240974686;-372.6063202755543;-2937.466799749189;0.0;0.0;0.0;;XS2824777267;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-9315.158006888858;RateDelta1bp × shock_bps
XS2824777267;300203;Bond;Sweden;VOLVO AB (EUR 2.414, 22-May-2026);26000000.0;0.3791279443147439;26087805.27450668;0.1437247215854082;0.1428277757959462;1.1208089470697862;61.220202240974686;-372.6063202755543;-2937.466799749189;0.0;0.0;0.0;;XS2824777267;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-102811.3379912216;SpreadDelta1bp × shock_bps
XS2841263358;300203;Bond;Switzerland;NEUCP UBSLON 100624 090625 ESTRON 0.28;20000000.0;0.2989205807183074;20568734.16813553;0.011060406740477;0.0108006201723559;0.1898773381976502;-64.9864162483027;-22.21550851761907;-394.4688744573938;0.0;0.0;0.0;;XS2841263358;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-555.3877129404768;RateDelta1bp × shock_bps
XS2841263358;300203;Bond;Switzerland;NEUCP UBSLON 100624 090625 ESTRON 0.28;20000000.0;0.2989205807183074;20568734.16813553;0.011060406740477;0.0108006201723559;0.1898773381976502;-64.9864162483027;-22.21550851761907;-394.4688744573938;0.0;0.0;0.0;;XS2841263358;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-15778.75497829575;SpreadDelta1bp × shock_bps
XS2861535420;300203;Bond;Italy;NEUCP SOEUBA 20240712 20250711 3.68;25000000.0;0.3609155564187234;24834610.314494103;0.2833333336632991;0.2767729108340771;0.2767729108340771;861.6805879922672;-694.0082882406572;-694.0082882406572;0.0;0.0;0.0;;XS2861535420;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-17350.20720601643;RateDelta1bp × shock_bps
XS2861535420;300203;Bond;Italy;NEUCP SOEUBA 20240712 20250711 3.68;25000000.0;0.3609155564187234;24834610.314494103;0.2833333336632991;0.2767729108340771;0.2767729108340771;861.6805879922672;-694.0082882406572;-694.0082882406572;0.0;0.0;0.0;;XS2861535420;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-27760.331529626288;SpreadDelta1bp × shock_bps
XS2861705445;300203;Bond;United Kingdom;NEUCP LLOYDS 20240712 20250701 3.61;35000000.0;0.5054623102144405;34780876.799546964;0.2555555558427143;0.2493517550524927;0.2493517550524928;1062.4683521856246;-876.6686754954305;-876.6686754954305;0.0;0.0;0.0;;XS2861705445;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-21916.716887385763;RateDelta1bp × shock_bps
XS2861705445;300203;Bond;United Kingdom;NEUCP LLOYDS 20240712 20250701 3.61;35000000.0;0.5054623102144405;34780876.799546964;0.2555555558427143;0.2493517550524927;0.2493517550524928;1062.4683521856246;-876.6686754954305;-876.6686754954305;0.0;0.0;0.0;;XS2861705445;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-35066.74701981722;SpreadDelta1bp × shock_bps
XS2861748171;300203;Bond;Switzerland;NEUCP UBSLON 120724 110725 ESTRON 0.3;30000000.0;0.4469606325055603;30755374.593267463;0.0152979064336396;0.0149466862355404;0.2768283658099807;-210.04984418482312;-45.96909341020816;-859.4652626063784;0.0;0.0;0.0;;XS2861748171;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1149.227335255204;RateDelta1bp × shock_bps
XS2861748171;300203;Bond;Switzerland;NEUCP UBSLON 120724 110725 ESTRON 0.3;30000000.0;0.4469606325055603;30755374.593267463;0.0152979064336396;0.0149466862355404;0.2768283658099807;-210.04984418482312;-45.96909341020816;-859.4652626063784;0.0;0.0;0.0;;XS2861748171;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-34378.610504255135;SpreadDelta1bp × shock_bps
XS2862962623;300203;Bond;Italy;NEUCP SRGIM 20250211 20250714 2.595;20000000.0;0.2885935652248902;19858131.920796517;0.2916666670091128;0.284634155280983;0.2846341552809829;712.4855816433328;-571.2613292283929;-571.2613292283929;0.0;0.0;0.0;;XS2862962623;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-14281.533230709823;RateDelta1bp × shock_bps
XS2862962623;300203;Bond;Italy;NEUCP SRGIM 20250211 20250714 2.595;20000000.0;0.2885935652248902;19858131.920796517;0.2916666670091128;0.284634155280983;0.2846341552809829;712.4855816433328;-571.2613292283929;-571.2613292283929;0.0;0.0;0.0;;XS2862962623;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-19994.146522993753;SpreadDelta1bp × shock_bps
XS2866213098;300203;Bond;United Kingdom;NEUCP LLOYDS 180724 170725 ESTRON 0.29;25000000.0;0.372135099205091;25606627.39176016;0.0159489201528833;0.0155745821610802;0.2929586836659781;-196.67112383103813;-39.881252218113744;-757.6755502219445;0.0;0.0;0.0;;XS2866213098;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-997.0313054528436;RateDelta1bp × shock_bps
XS2866213098;300203;Bond;United Kingdom;NEUCP LLOYDS 180724 170725 ESTRON 0.29;25000000.0;0.372135099205091;25606627.39176016;0.0159489201528833;0.0155745821610802;0.2929586836659781;-196.67112383103813;-39.881252218113744;-757.6755502219445;0.0;0.0;0.0;;XS2866213098;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-30307.02200887778;SpreadDelta1bp × shock_bps
XS2880647099;300203;Bond;Italy;NEUCP INTIRL 20240812 20250811 3.24;30000000.0;0.432258351398239;29743710.187173355;0.369444444921976;0.3609636079891133;0.3609636079891133;1436.5384548516863;-1083.8119054504264;-1083.8119054504264;0.0;0.0;0.0;;XS2880647099;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-27095.29763626066;RateDelta1bp × shock_bps
XS2880647099;300203;Bond;Italy;NEUCP INTIRL 20240812 20250811 3.24;30000000.0;0.432258351398239;29743710.187173355;0.369444444921976;0.3609636079891133;0.3609636079891133;1436.5384548516863;-1083.8119054504264;-1083.8119054504264;0.0;0.0;0.0;;XS2880647099;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-43352.47621801705;SpreadDelta1bp × shock_bps
XS2880859272;300203;Bond;Switzerland;NEUCP UBSLON 120824 110825 ESTRON 0.3;35000000.0;0.5198247575215466;35769157.23160632;0.0177146652037605;0.0173133131761497;0.3610741327924325;-423.03995861914245;-61.92826211977432;-1303.3692909051072;0.0;0.0;0.0;;XS2880859272;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1548.206552994358;RateDelta1bp × shock_bps
XS2880859272;300203;Bond;Switzerland;NEUCP UBSLON 120824 110825 ESTRON 0.3;35000000.0;0.5198247575215466;35769157.23160632;0.0177146652037605;0.0173133131761497;0.3610741327924325;-423.03995861914245;-61.92826211977432;-1303.3692909051072;0.0;0.0;0.0;;XS2880859272;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-52134.771636204285;SpreadDelta1bp × shock_bps
XS2885066808;300203;Bond;Italy;NEUCP SOEUBA 20240816 20250815 3.21;25000000.0;0.3601249690993955;24780209.977224328;0.3805555560535743;0.3718267450525668;0.3718267450525668;1242.8595375033697;-930.1065114738996;-930.1065114738996;0.0;0.0;0.0;;XS2885066808;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-23252.66278684749;RateDelta1bp × shock_bps
XS2885066808;300203;Bond;Italy;NEUCP SOEUBA 20240816 20250815 3.21;25000000.0;0.3601249690993955;24780209.977224328;0.3805555560535743;0.3718267450525668;0.3718267450525668;1242.8595375033697;-930.1065114738996;-930.1065114738996;0.0;0.0;0.0;;XS2885066808;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-37204.260458955985;SpreadDelta1bp × shock_bps
XS2888423881;300203;Bond;Italy;NEUCP SOEUBA 20240822 20250821 3.26;30000000.0;0.4319877713581782;29725091.56646199;0.3972222227511202;0.3881222203643156;0.3881222203643156;1575.0420967376797;-1164.5720805490591;-1164.5720805490591;0.0;0.0;0.0;;XS2888423881;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-29114.30201372648;RateDelta1bp × shock_bps
XS2888423881;300203;Bond;Italy;NEUCP SOEUBA 20240822 20250821 3.26;30000000.0;0.4319877713581782;29725091.56646199;0.3972222227511202;0.3881222203643156;0.3881222203643156;1575.0420967376797;-1164.5720805490591;-1164.5720805490591;0.0;0.0;0.0;;XS2888423881;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-46582.883221962365;SpreadDelta1bp × shock_bps
XS2895045164;300203;Bond;Switzerland;NEUCP UBSLON 290824 280825 ESTRON 0.3;30000000.0;0.444758122272509;30603819.797751658;0.0203944387400043;0.0199375792002893;0.4073328412722975;-460.30192990542673;-61.0166081049057;-1257.691224565137;0.0;0.0;0.0;;XS2895045164;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1525.4152026226425;RateDelta1bp × shock_bps
XS2895045164;300203;Bond;Switzerland;NEUCP UBSLON 290824 280825 ESTRON 0.3;30000000.0;0.444758122272509;30603819.797751658;0.0203944387400043;0.0199375792002893;0.4073328412722975;-460.30192990542673;-61.0166081049057;-1257.691224565137;0.0;0.0;0.0;;XS2895045164;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-50307.648982605475;SpreadDelta1bp × shock_bps
XS2898793406;300203;Bond;United Kingdom;NEUCP LLOYDS 060924 050925 ESTRON 0.29;25000000.0;0.3701847305142633;25472422.46336383;0.0211604468116761;0.0206746384984082;0.4288127378479748;-426.1231367763685;-52.66331261087812;-1102.641849099037;0.0;0.0;0.0;;XS2898793406;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1316.582815271953;RateDelta1bp × shock_bps
XS2898793406;300203;Bond;United Kingdom;NEUCP LLOYDS 060924 050925 ESTRON 0.29;25000000.0;0.3701847305142633;25472422.46336383;0.0211604468116761;0.0206746384984082;0.4288127378479748;-426.1231367763685;-52.66331261087812;-1102.641849099037;0.0;0.0;0.0;;XS2898793406;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-44105.67396396148;SpreadDelta1bp × shock_bps
XS2903381072;300203;Bond;United Kingdom;NEUCP NWG 20240913 20250912 2.98;30000000.0;0.4315247389253323;29693230.29080293;0.4583333339874213;0.4481694264925588;0.4481694264925588;1897.6549997827335;-1342.2967117760231;-1342.2967117760231;0.0;0.0;0.0;;XS2903381072;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-33557.41779440058;RateDelta1bp × shock_bps
XS2903381072;300203;Bond;United Kingdom;NEUCP NWG 20240913 20250912 2.98;30000000.0;0.4315247389253323;29693230.29080293;0.4583333339874213;0.4481694264925588;0.4481694264925588;1897.6549997827335;-1342.2967117760231;-1342.2967117760231;0.0;0.0;0.0;;XS2903381072;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-53691.86847104093;SpreadDelta1bp × shock_bps
XS2906220855;300203;Bond;Germany;NEUCP SCBGER 20240918 20250917 3.01;30000000.0;0.431093315802797;29663544.052738994;0.4722222229048369;0.4610772828642333;0.4610772828642333;1966.06297906714;-1381.5897230042815;-1381.5897230042815;0.0;0.0;0.0;;XS2906220855;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-34539.743075107035;RateDelta1bp × shock_bps
XS2906220855;300203;Bond;Germany;NEUCP SCBGER 20240918 20250917 3.01;30000000.0;0.431093315802797;29663544.052738994;0.4722222229048369;0.4610772828642333;0.4610772828642333;1966.06297906714;-1381.5897230042815;-1381.5897230042815;0.0;0.0;0.0;;XS2906220855;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-55263.588920171256;SpreadDelta1bp × shock_bps
XS2908566982;300203;Bond;Italy;NEUCP SRGIM 20240920 20250919 3.035;45000000.0;0.6465423688515372;44488599.88625544;0.4777777784730021;0.4664838888924872;0.4664838888924872;2994.3683532403074;-2096.4490905303933;-2096.4490905303933;0.0;0.0;0.0;;XS2908566982;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-52411.22726325983;RateDelta1bp × shock_bps
XS2908566982;300203;Bond;Italy;NEUCP SRGIM 20240920 20250919 3.035;45000000.0;0.6465423688515372;44488599.88625544;0.4777777784730021;0.4664838888924872;0.4664838888924872;2994.3683532403074;-2096.4490905303933;-2096.4490905303933;0.0;0.0;0.0;;XS2908566982;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-73375.71816856376;SpreadDelta1bp × shock_bps
XS2908585263;300203;Bond;Canada;NACN Float 09/26/25;30000000.0;0.4435833362738654;30522982.73777913;0.0270256042557181;0.026866680355475;0.4887754239928087;-646.1572610305666;-82.00512207115936;-1496.880523304785;0.0;0.0;0.0;;XS2908585263;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-2050.128051778984;RateDelta1bp × shock_bps
XS2908585263;300203;Bond;Canada;NACN Float 09/26/25;30000000.0;0.4435833362738654;30522982.73777913;0.0270256042557181;0.026866680355475;0.4887754239928087;-646.1572610305666;-82.00512207115936;-1496.880523304785;0.0;0.0;0.0;;XS2908585263;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-59875.2209321914;SpreadDelta1bp × shock_bps
XS2908892438;300203;Bond;Switzerland;NEUCP UBSLON 230924 231025 ESTRON 0.33;30000000.0;0.4437718147853423;30535951.949834246;0.0275666281168826;0.0269616756746832;0.5596647485810053;-871.0594912031411;-82.33004328891423;-1723.3989319632483;0.0;0.0;0.0;;XS2908892438;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-2058.2510822228555;RateDelta1bp × shock_bps
XS2908892438;300203;Bond;Switzerland;NEUCP UBSLON 230924 231025 ESTRON 0.33;30000000.0;0.4437718147853423;30535951.949834246;0.0275666281168826;0.0269616756746832;0.5596647485810053;-871.0594912031411;-82.33004328891423;-1723.3989319632483;0.0;0.0;0.0;;XS2908892438;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-68935.95727852994;SpreadDelta1bp × shock_bps
XS2909655438;300203;Bond;Italy;NEUCP INTIRL 20240924 20250923 3.03;30000000.0;0.431091571983749;29663424.060497742;0.4888888896107611;0.4777354763022399;0.4777354763022399;2061.8087903376963;-1430.3459273007131;-1430.3459273007131;0.0;0.0;0.0;;XS2909655438;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-35758.64818251783;RateDelta1bp × shock_bps
XS2909655438;300203;Bond;Italy;NEUCP INTIRL 20240924 20250923 3.03;30000000.0;0.431091571983749;29663424.060497742;0.4888888896107611;0.4777354763022399;0.4777354763022399;2061.8087903376963;-1430.3459273007131;-1430.3459273007131;0.0;0.0;0.0;;XS2909655438;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-57213.83709202852;SpreadDelta1bp × shock_bps
XS2909824646;300203;Bond;United Kingdom;NEUCP NWG 20240924 20250923 2.975;30000000.0;0.4312223092491589;29672420.095670775;0.4888888896110275;0.4780318748257692;0.4780318748257692;2064.9940757024974;-1430.7797087227557;-1430.7797087227557;0.0;0.0;0.0;;XS2909824646;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-35769.49271806889;RateDelta1bp × shock_bps
XS2909824646;300203;Bond;United Kingdom;NEUCP NWG 20240924 20250923 2.975;30000000.0;0.4312223092491589;29672420.095670775;0.4888888896110275;0.4780318748257692;0.4780318748257692;2064.9940757024974;-1430.7797087227557;-1430.7797087227557;0.0;0.0;0.0;;XS2909824646;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-57231.188348910226;SpreadDelta1bp × shock_bps
XS2918558227;300203;Bond;Switzerland;NEUCP UBSLON 081024 071125 ESTRON 0.33;30000000.0;0.4431016824989923;30489840.127013963;0.0290261835578227;0.0283897244441778;0.600428106212006;-1003.7024544828912;-86.55981595529614;-1846.0971693342697;0.0;0.0;0.0;;XS2918558227;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-2163.9953988824036;RateDelta1bp × shock_bps
