Identifier,Portfolio,AssetClass,Country,AssetID,Nominal,TVPercent,TV,MacaulayDuration,Duration,DollarRateConvexity1pc,RateDelta1bp,SpreadDelta1bp,FXDelta,InflationDelta1bp,Counterparty,ISIN,Market,Variable,Type,Unit,T0,Day 1,shock_std,Comment,Effect,Method
FR0128962497,900200,Bond,Luxembourg,NEUCP ARCMIT 030325 030425,20000000.0,2.5669806458563897,19995591.84081565,0.0083333333407781,0.0081157909728521,15.936074682100465,-16.434733019848487,-16.434733019848487,0.0,0.0,,FR0128962497,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-410.86832549621215,RateDelta1bp × shock_bps
FR0128962497,900200,Bond,Luxembourg,NEUCP ARCMIT 030325 030425,20000000.0,2.5669806458563897,19995591.84081565,0.0083333333407781,0.0081157909728521,15.936074682100465,-16.434733019848487,-16.434733019848487,0.0,0.0,,FR0128962497,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-575.215655694697,SpreadDelta1bp × shock_bps
FR0129101236,900200,Bond,Luxembourg,NEUCP ARCMIT 060325 070425,10000000.0,1.2831144892754751,9994868.3500999,0.019444444460337,0.0189378635543252,18.7934667829838,-19.168240671424478,-19.168240671424478,0.0,0.0,,FR0129101236,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-479.20601678561195,RateDelta1bp × shock_bps
FR0129101236,900200,Bond,Luxembourg,NEUCP ARCMIT 060325 070425,10000000.0,1.2831144892754751,9994868.3500999,0.019444444460337,0.0189378635543252,18.7934667829838,-19.168240671424478,-19.168240671424478,0.0,0.0,,FR0129101236,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-670.8884234998567,SpreadDelta1bp × shock_bps
XS2189964773,900200,Bond,Netherlands,"ACHMEA BV (EUR 0.010, 16-Jun-2025)",14300000.0,1.8264128574935257,14226911.328766393,0.2062288660595193,0.2057988625800997,345.8821359324088,-300.1293622780855,-300.1293622780855,0.0,0.0,,XS2189964773,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-7503.234056952138,RateDelta1bp × shock_bps
XS2189964773,900200,Bond,Netherlands,"ACHMEA BV (EUR 0.010, 16-Jun-2025)",14300000.0,1.8264128574935257,14226911.328766393,0.2062288660595193,0.2057988625800997,345.8821359324088,-300.1293622780855,-300.1293622780855,0.0,0.0,,XS2189964773,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-12005.17449112342,SpreadDelta1bp × shock_bps
XS3003295519,900200,Bond,Netherlands,"KONINKLIJKE KPN NV (EUR 3.375, 17-Feb-2035)",5900000.0,0.7334791134835666,5713463.013698629,8.413752106247971,8.105571750004742,45621.13060737734,-4741.225839784203,-4741.225839784203,0.0,0.0,,XS3003295519,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-118530.64599460509,RateDelta1bp × shock_bps
XS3003295519,900200,Bond,Netherlands,"KONINKLIJKE KPN NV (EUR 3.375, 17-Feb-2035)",5900000.0,0.7334791134835666,5713463.013698629,8.413752106247971,8.105571750004742,45621.13060737734,-4741.225839784203,-4741.225839784203,0.0,0.0,,XS3003295519,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-165942.90439244712,SpreadDelta1bp × shock_bps
XS3037682112,900200,Bond,Netherlands,"AKZO NOBEL NV (EUR 4.000, 31-Mar-2035)",12700000.0,1.6286638459206129,12686538.000000004,8.333857623135737,8.013387609865513,99989.61611651939,-10451.445197037714,-10451.445197037714,0.0,0.0,,XS3037682112,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-261286.12992594286,RateDelta1bp × shock_bps
XS3037682112,900200,Bond,Netherlands,"AKZO NOBEL NV (EUR 4.000, 31-Mar-2035)",12700000.0,1.6286638459206129,12686538.000000004,8.333857623135737,8.013387609865513,99989.61611651939,-10451.445197037714,-10451.445197037714,0.0,0.0,,XS3037682112,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-365800.58189632,SpreadDelta1bp × shock_bps
PTCGDNOM0026,900200,Bond,Portugal,"CAIXA GERAL DE DEPOSITOS (EUR 2.875, 15-Jun-2026)",3000000.0,0.3938990114274114,3068291.095890069,0.2082191783000463,0.2024642043624468,72.98238013928454,-64.7283327078179,-64.7283327078179,0.0,0.0,,PTCGDNOM0026,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-1618.2083176954475,RateDelta1bp × shock_bps
PTCGDNOM0026,900200,Bond,Portugal,"CAIXA GERAL DE DEPOSITOS (EUR 2.875, 15-Jun-2026)",3000000.0,0.3938990114274114,3068291.095890069,0.2082191783000463,0.2024642043624468,72.98238013928454,-64.7283327078179,-64.7283327078179,0.0,0.0,,PTCGDNOM0026,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-2589.133308312716,SpreadDelta1bp × shock_bps
ES0813211028,900200,Bond,Spain,"BANCO BILBAO VIZCAYA ARGENTARIA SA (EUR 6.000, Perpetual)",10000000.0,1.3175365139554422,10263000.000000002,0.7699333533009205,0.7619010133375568,801.5036634389886,-792.9699742464397,-792.9699742464397,0.0,0.0,,ES0813211028,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-19824.24935616099,RateDelta1bp × shock_bps
ES0813211028,900200,Bond,Spain,"BANCO BILBAO VIZCAYA ARGENTARIA SA (EUR 6.000, Perpetual)",10000000.0,1.3175365139554422,10263000.000000002,0.7699333533009205,0.7619010133375568,801.5036634389886,-792.9699742464397,-792.9699742464397,0.0,0.0,,ES0813211028,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-75332.14755341178,SpreadDelta1bp × shock_bps
XS1808351214,900200,Bond,Spain,"CAIXABANK (EUR 2.250, 17-Apr-2030)",37700000.0,4.9408907495847485,38487253.46575344,0.0465753425042117,0.0450183659411111,175.27127904592948,-179.2557010733722,-179.2557010733722,0.0,0.0,,XS1808351214,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-4481.392526834305,RateDelta1bp × shock_bps
XS1808351214,900200,Bond,Spain,"CAIXABANK (EUR 2.250, 17-Apr-2030)",37700000.0,4.9408907495847485,38487253.46575344,0.0465753425042117,0.0450183659411111,175.27127904592948,-179.2557010733722,-179.2557010733722,0.0,0.0,,XS1808351214,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-17029.29160197036,SpreadDelta1bp × shock_bps
XS2286011528,900200,Bond,Spain,"BANCO DE SABADELL SA (EUR 2.500, 15-Apr-2031)",15000000.0,1.9525663961707465,15209589.04109589,0.0667651640910032,0.0628042200922343,297.62659004006764,-95.52263776494225,-1180.252655189818,0.0,0.0,,XS2286011528,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-2388.065944123556,RateDelta1bp × shock_bps
XS2286011528,900200,Bond,Spain,"BANCO DE SABADELL SA (EUR 2.500, 15-Apr-2031)",15000000.0,1.9525663961707465,15209589.04109589,0.0667651640910032,0.0628042200922343,297.62659004006764,-95.52263776494225,-1180.252655189818,0.0,0.0,,XS2286011528,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-112124.00224303271,SpreadDelta1bp × shock_bps
XS2538366878,900200,Bond,Spain,"BANCO SANTANDER SA (EUR 3.625, 27-Sep-2026)",30000000.0,3.9390655579100535,30683498.629927214,0.4931506856566574,0.4802418428264874,2142.638333397119,-1529.97171250596,-1529.97171250596,0.0,0.0,,XS2538366878,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-38249.292812649,RateDelta1bp × shock_bps
XS2538366878,900200,Bond,Spain,"BANCO SANTANDER SA (EUR 3.625, 27-Sep-2026)",30000000.0,3.9390655579100535,30683498.629927214,0.4931506856566574,0.4802418428264874,2142.638333397119,-1529.97171250596,-1529.97171250596,0.0,0.0,,XS2538366878,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-61198.8685002384,SpreadDelta1bp × shock_bps
XS3004055177,900200,Bond,Spain,"BANCO DE SABADELL SA (EUR 3.375, 18-Feb-2033)",6300000.0,0.786569029774529,6127008.904171441,6.225696627792357,5.9920063968037285,26942.786536082687,-3809.155545885264,-3809.155545885264,0.0,0.0,,XS3004055177,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-95228.88864713161,RateDelta1bp × shock_bps
XS3004055177,900200,Bond,Spain,"BANCO DE SABADELL SA (EUR 3.375, 18-Feb-2033)",6300000.0,0.786569029774529,6127008.904171441,6.225696627792357,5.9920063968037285,26942.786536082687,-3809.155545885264,-3809.155545885264,0.0,0.0,,XS3004055177,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-152366.22183541057,SpreadDelta1bp × shock_bps
CH1142231682,900200,Bond,Switzerland,"UBS AG (EUR 0.250, 3-Nov-2026)",35000000.0,4.432385071771567,34526229.45152775,0.5945205489162556,0.5786116463224997,3100.1787247612046,-2052.655285200417,-2052.655285200417,0.0,0.0,,CH1142231682,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-51316.382130010425,RateDelta1bp × shock_bps
CH1142231682,900200,Bond,Switzerland,"UBS AG (EUR 0.250, 3-Nov-2026)",35000000.0,4.432385071771567,34526229.45152775,0.5945205489162556,0.5786116463224997,3100.1787247612046,-2052.655285200417,-2052.655285200417,0.0,0.0,,CH1142231682,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-82106.21140801668,SpreadDelta1bp × shock_bps
CH1174335732,900200,Bond,Switzerland,"UBS AG (EUR 2.125, 13-Oct-2026)",40000000.0,5.1663609000264055,40243561.643532686,0.5369863021949394,0.5222358895181864,3141.4968403972584,-2161.024132091072,-2161.024132091072,0.0,0.0,,CH1174335732,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-54025.603302276795,RateDelta1bp × shock_bps
CH1174335732,900200,Bond,Switzerland,"UBS AG (EUR 2.125, 13-Oct-2026)",40000000.0,5.1663609000264055,40243561.643532686,0.5369863021949394,0.5222358895181864,3141.4968403972584,-2161.024132091072,-2161.024132091072,0.0,0.0,,CH1174335732,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-86440.96528364287,SpreadDelta1bp × shock_bps
XS3025207807,900200,Bond,Switzerland,"SWISS RE LTD (EUR 3.890, 26-Mar-2033)",1625000.0,0.2076812567822683,1617740.9246575946,6.04752674119393,5.8161732196734635,6742.8716038625225,-978.5258756947976,-978.5258756947976,0.0,0.0,,XS3025207807,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-24463.14689236994,RateDelta1bp × shock_bps
XS3025207807,900200,Bond,Switzerland,"SWISS RE LTD (EUR 3.890, 26-Mar-2033)",1625000.0,0.2076812567822683,1617740.9246575946,6.04752674119393,5.8161732196734635,6742.8716038625225,-978.5258756947976,-978.5258756947976,0.0,0.0,,XS3025207807,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-92959.95819100578,SpreadDelta1bp × shock_bps
XS2183818637,900200,Bond,United Kingdom,"STANDARD CHARTERED PLC (EUR 2.500, 9-Sep-2030)",20200000.0,2.6227954071737143,20430363.013631187,0.4438356170535247,0.4306814448211825,1232.7755212140703,-906.7722762214393,-906.7722762214393,0.0,0.0,,XS2183818637,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-22669.30690553598,RateDelta1bp × shock_bps
XS2183818637,900200,Bond,United Kingdom,"STANDARD CHARTERED PLC (EUR 2.500, 9-Sep-2030)",20200000.0,2.6227954071737143,20430363.013631187,0.4438356170535247,0.4306814448211825,1232.7755212140703,-906.7722762214393,-906.7722762214393,0.0,0.0,,XS2183818637,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-86143.36624103673,SpreadDelta1bp × shock_bps
XS2487667276,900200,Bond,United Kingdom,"BARCLAYS BANK PLC (EUR 2.885, 31-Jan-2027)",6000000.0,0.7750191326266564,6037040.547945205,0.8383561661127655,0.8163625784976348,882.2493801531004,-509.4269832238694,-509.4269832238694,0.0,0.0,,XS2487667276,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-12735.674580596735,RateDelta1bp × shock_bps
XS2487667276,900200,Bond,United Kingdom,"BARCLAYS BANK PLC (EUR 2.885, 31-Jan-2027)",6000000.0,0.7750191326266564,6037040.547945205,0.8383561661127655,0.8163625784976348,882.2493801531004,-509.4269832238694,-509.4269832238694,0.0,0.0,,XS2487667276,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-20377.079328954776,SpreadDelta1bp × shock_bps
XS2710354544,900200,Bond,United Kingdom,"NATIONWIDE BUILDING SOC (EUR 4.500, 1-Nov-2026)",20000000.0,2.6905144475323173,20957863.013698623,1.5467370571928056,1.5078511748509444,7926.3916319405325,-3247.610058748854,-3247.610058748854,0.0,0.0,,XS2710354544,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-81190.25146872136,RateDelta1bp × shock_bps
XS2710354544,900200,Bond,United Kingdom,"NATIONWIDE BUILDING SOC (EUR 4.500, 1-Nov-2026)",20000000.0,2.6905144475323173,20957863.013698623,1.5467370571928056,1.5078511748509444,7926.3916319405325,-3247.610058748854,-3247.610058748854,0.0,0.0,,XS2710354544,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-129904.40234995417,SpreadDelta1bp × shock_bps
XS3011736108,900200,Bond,United Kingdom,"UNITED UTILITIES WATER PLC (EUR 3.500, 27-Feb-2033)",3500000.0,0.4403470364951632,3430099.726027555,6.919155486185748,6.663852872123573,18587.186136464014,-2339.210818179095,-2339.210818179095,0.0,0.0,,XS3011736108,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-58480.27045447737,RateDelta1bp × shock_bps
XS3011736108,900200,Bond,United Kingdom,"UNITED UTILITIES WATER PLC (EUR 3.500, 27-Feb-2033)",3500000.0,0.4403470364951632,3430099.726027555,6.919155486185748,6.663852872123573,18587.186136464014,-2339.210818179095,-2339.210818179095,0.0,0.0,,XS3011736108,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-81872.37863626833,SpreadDelta1bp × shock_bps
XS2052337503,900200,Bond,United States,"FORD MOTOR CREDIT CO (EUR 2.330, 25-Nov-2025)",16000000.0,2.062547709977496,16066292.602358129,0.6547945216774717,0.6361666521426775,1643.2229798462545,-1052.012036154409,-1052.012036154409,0.0,0.0,,XS2052337503,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-26300.30090386023,RateDelta1bp × shock_bps
XS2052337503,900200,Bond,United States,"FORD MOTOR CREDIT CO (EUR 2.330, 25-Nov-2025)",16000000.0,2.062547709977496,16066292.602358129,0.6547945216774717,0.6361666521426775,1643.2229798462545,-1052.012036154409,-1052.012036154409,0.0,0.0,,XS2052337503,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,-147281.68506161726,SpreadDelta1bp × shock_bps
XS2462324232,900200,Bond,United States,"BANK OF AMERICA CORPORATION (EUR 1.949, 27-Oct-2026)",30000000.0,3.8668659729174975,30121097.25969569,0.5753424666744049,0.5602693782435377,2588.887104613201,-1732.9946368592048,-1732.9946368592048,0.0,0.0,,XS2462324232,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-43324.86592148012,RateDelta1bp × shock_bps
XS2462324232,900200,Bond,United States,"BANK OF AMERICA CORPORATION (EUR 1.949, 27-Oct-2026)",30000000.0,3.8668659729174975,30121097.25969569,0.5753424666744049,0.5602693782435377,2588.887104613201,-1732.9946368592048,-1732.9946368592048,0.0,0.0,,XS2462324232,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-69319.7854743682,SpreadDelta1bp × shock_bps
XS3037678862,900200,Bond,United States,"AT&T INC (EUR 4.050, 1-Jun-2037)",7300000.0,0.9331715854562538,7268975.000006282,9.736586357345702,9.354587753618368,78865.48817544717,-6999.515793856599,-6999.515793856599,0.0,0.0,,XS3037678862,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-174987.89484641497,RateDelta1bp × shock_bps
XS3037678862,900200,Bond,United States,"AT&T INC (EUR 4.050, 1-Jun-2037)",7300000.0,0.9331715854562538,7268975.000006282,9.736586357345702,9.354587753618368,78865.48817544717,-6999.515793856599,-6999.515793856599,0.0,0.0,,XS3037678862,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-244983.05278498097,SpreadDelta1bp × shock_bps
OEM25 Cmdty,900200,Bond Future,Germany,Euro-Bobl (Jun 25),-8200000.0,0.0,0.0,,0.0,-26492.178986517905,4663.341374315973,4663.341374315973,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,116583.53435789932,RateDelta1bp × shock_bps
OEM25 Cmdty,900200,Bond Future,Germany,Euro-Bobl (Jun 25),-8200000.0,0.0,0.0,,0.0,-26492.178986517905,4663.341374315973,4663.341374315973,0.0,0.0,,,Gov Spreads,Low risk countries,absolute,bps,0,15,0.0015,Spread vs. swap rate,69950.12061473959,SpreadDelta1bp × shock_bps
RXM25 Cmdty,900200,Bond Future,Germany,Euro-Bund (Jun 25),-32700000.0,0.0,0.0,,0.0,-312270.0598926951,34298.38291090963,34298.38291090963,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,857459.5727727409,RateDelta1bp × shock_bps
RXM25 Cmdty,900200,Bond Future,Germany,Euro-Bund (Jun 25),-32700000.0,0.0,0.0,,0.0,-312270.0598926951,34298.38291090963,34298.38291090963,0.0,0.0,,,Gov Spreads,Low risk countries,absolute,bps,0,15,0.0015,Spread vs. swap rate,514475.7436636445,SpreadDelta1bp × shock_bps
DUM25 Cmdty,900200,Bond Future,Germany,Euro-Schatz (Jun 25),-500000.0,0.0,0.0,,0.0,-290.5085280898374,103.08438550142183,103.08438550142183,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,2577.109637535546,RateDelta1bp × shock_bps
DUM25 Cmdty,900200,Bond Future,Germany,Euro-Schatz (Jun 25),-500000.0,0.0,0.0,,0.0,-290.5085280898374,103.08438550142183,103.08438550142183,0.0,0.0,,,Gov Spreads,Low risk countries,absolute,bps,0,15,0.0015,Spread vs. swap rate,1546.2657825213275,SpreadDelta1bp × shock_bps
IKM25 Cmdty,900200,Bond Future,Italy,Euro-BTP-Italy-10yr (Jun 25),-2600000.0,0.0,0.0,,0.0,-19875.9704992228,2311.046857105304,2311.046857105304,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,57776.171427632595,RateDelta1bp × shock_bps
IKM25 Cmdty,900200,Bond Future,Italy,Euro-BTP-Italy-10yr (Jun 25),-2600000.0,0.0,0.0,,0.0,-19875.9704992228,2311.046857105304,2311.046857105304,0.0,0.0,,,Gov Spreads,High risk countries,absolute,bps,0,35,0.0035,Spread vs. swap rate,80886.63999868564,SpreadDelta1bp × shock_bps
BTSM25 Cmdty,900200,Bond Future,Italy,Short-Euro-BTP-Italy-03yr (Jun 25),-4300000.0,0.0,0.0,,0.0,-2785.0318698967044,1029.9953029925643,1029.9953029925643,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,25749.88257481411,RateDelta1bp × shock_bps
BTSM25 Cmdty,900200,Bond Future,Italy,Short-Euro-BTP-Italy-03yr (Jun 25),-4300000.0,0.0,0.0,,0.0,-2785.0318698967044,1029.9953029925643,1029.9953029925643,0.0,0.0,,,Gov Spreads,High risk countries,absolute,bps,0,35,0.0035,Spread vs. swap rate,36049.835604739754,SpreadDelta1bp × shock_bps
2I667K.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE CROSSOVER.S43.V1 5Y,-14450000.0,-0.1408102957689092,-1096847.0703994385,,2.5007031065629013,0.0,274.28888763722927,6993.08912922159,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,6857.222190930732,RateDelta1bp × shock_bps
2I667K.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE CROSSOVER.S43.V1 5Y,-14450000.0,-0.1408102957689092,-1096847.0703994385,,2.5007031065629013,0.0,274.28888763722927,6993.08912922159,0.0,0.0,,,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,979032.4780910226,SpreadDelta1bp × shock_bps
2I667D.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE SENIOR FINANCIALS.S43.V1 5Y,142875000.0,0.2779538269099523,2165131.740457643,,2.6114700433279023,0.0,-565.4176680063538,-71660.06288770869,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-14135.441700158844,RateDelta1bp × shock_bps
2I667D.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE SENIOR FINANCIALS.S43.V1 5Y,142875000.0,0.2779538269099523,2165131.740457643,,2.6114700433279023,0.0,-565.4176680063538,-71660.06288770869,0.0,0.0,,,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-2866402.515508347,SpreadDelta1bp × shock_bps
2I667E.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE SUB FINANCIALS.S43.V1 5Y,-24500000.0,0.0309032307715085,240721.8730172655,,2.7161501589237877,0.0,-65.38367536522775,11883.425883039254,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-1634.5918841306936,RateDelta1bp × shock_bps
2I667E.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE SUB FINANCIALS.S43.V1 5Y,-24500000.0,0.0309032307715085,240721.8730172655,,2.7161501589237877,0.0,-65.38367536522775,11883.425883039254,0.0,0.0,,,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,1128925.458888729,SpreadDelta1bp × shock_bps
2I666V.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE.S43.V1 5Y,-221550000.0,-0.5065779518534878,-3946007.920694463,,2.6204898071851663,0.0,1034.0473535251772,110651.15065299276,0.0,0.0,,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,25851.18383812943,RateDelta1bp × shock_bps
2I666V.S43.5Y,900200,CDS Index,Europe,ITRAXX.EUROPE.S43.V1 5Y,-221550000.0,-0.5065779518534878,-3946007.920694463,,2.6204898071851663,0.0,1034.0473535251772,110651.15065299276,0.0,0.0,,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,3872790.2728547463,SpreadDelta1bp × shock_bps
CSH_CAD_DB,900200,Cash,Not Classified,CAD,0.1415084160361582,1.8166472294615245e-08,0.1415084160361582,0.0,0.0,0.0,0.0,0.0,0.0014150841603615,0.0,,,,,,,,,,,0.0,
CSH_CHF_DB,900200,Cash,Not Classified,CHF,23.239341306453824,2.9834045339107357e-06,23.239341306453824,0.0,0.0,0.0,0.0,0.0,0.2323934130645382,0.0,,,,,,,,,,,0.0,
CSH_EUR_DB,900200,Cash,Not Classified,EUR,18303574.630000003,2.349763997947332,18303574.630000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,
CSH_GBP_DB,900200,Cash,Not Classified,GBP,6986.8624907424555,0.0008969547354125,6986.8624907424555,0.0,0.0,0.0,0.0,0.0,69.86862490742455,0.0,,,FX,EURGBP,relative,%,0,-2.5,-0.025,,-1.7467156226856138,FXDelta × shock_dec
CSH_USD_DB,900200,Cash,Not Classified,USD,380599.0742455101,0.0488602920682157,380599.0742455101,0.0,0.0,0.0,0.0,0.0,3805.9907424551006,0.0,,,FX,EURUSD,relative,%,0,-2.5,-0.025,,-95.14976856137753,FXDelta × shock_dec
CDSB100001026,900200,Credit Default Swap,Denmark,CDS TELDAN 20/12/2026 VP CRED_SUIS_SEC_ES,5000000.0,0.053413438833432,416065.98142907495,,0.9670801731875956,0.0,-40.23691613778968,-913.1945584135715,0.0,0.0,MSESE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-1005.9229034447419,RateDelta1bp × shock_bps
CDSB100001026,900200,Credit Default Swap,Denmark,CDS TELDAN 20/12/2026 VP CRED_SUIS_SEC_ES,5000000.0,0.053413438833432,416065.98142907495,,0.9670801731875956,0.0,-40.23691613778968,-913.1945584135715,0.0,0.0,MSESE,,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,-127847.23817790001,SpreadDelta1bp × shock_bps
CDSB100001112,900200,Credit Default Swap,France,CDS EDF 20/06/2027 VP JP_MORGAN_DE,15000000.0,0.0255455898261776,198988.32829989243,,1.2029920684948183,0.0,-23.93813806678136,-3311.5825773415327,0.0,0.0,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-598.4534516695339,RateDelta1bp × shock_bps
CDSB100001112,900200,Credit Default Swap,France,CDS EDF 20/06/2027 VP JP_MORGAN_DE,15000000.0,0.0255455898261776,198988.32829989243,,1.2029920684948183,0.0,-23.93813806678136,-3311.5825773415327,0.0,0.0,JPMSE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-115905.39020695364,SpreadDelta1bp × shock_bps
CDSB100001684,900200,Credit Default Swap,France,CDS ORANAA 20/06/2028 VP MORGAN_STAN_DE,17500000.0,0.0565453400057823,440462.0428599146,,1.7002470826601994,0.0,-74.88943033951215,-5619.525172442138,0.0,0.0,MSESE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-1872.2357584878037,RateDelta1bp × shock_bps
CDSB100001684,900200,Credit Default Swap,France,CDS ORANAA 20/06/2028 VP MORGAN_STAN_DE,17500000.0,0.0565453400057823,440462.0428599146,,1.7002470826601994,0.0,-74.88943033951215,-5619.525172442138,0.0,0.0,MSESE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-196683.38103547483,SpreadDelta1bp × shock_bps
CDSB100001504,900200,Credit Default Swap,Germany,CDS BMW 20/12/2027 AP JP_MORGAN_DE,-21000000.0,-0.0451412471562361,-351629.43467395974,,1.4496760514865716,0.0,50.974877044460136,5668.748323021944,0.0,0.0,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,1274.3719261115034,RateDelta1bp × shock_bps
CDSB100001504,900200,Credit Default Swap,Germany,CDS BMW 20/12/2027 AP JP_MORGAN_DE,-21000000.0,-0.0451412471562361,-351629.43467395974,,1.4496760514865716,0.0,50.974877044460136,5668.748323021944,0.0,0.0,JPMSE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,198406.19130576804,SpreadDelta1bp × shock_bps
