;Portfolio;Identifier;ISIN;AssetClass;AssetID;DollarRateConvexity1pc;Duration;EquityDelta;FXDelta;InflationDelta1bp;MacaulayDuration;NetExposure;Nominal;RateDelta1bp;SpreadDelta1bp;SpreadDuration;TV;TVPercent;TV_prev;Counterparty;LiquidityScore;TV_before_stress
3374;400804;ES0224244105;ES0224244105;Bond;MAPFRE SA (EUR 2.875, 13-Apr-2030);7526.873848;4.452866928;0.0;0.0;0.0;4.620151871;2963778.082;3000000.0;-1246.4716206832766;-1246.4716206832766;4.452866928;2799256.39108;0.110166779;2963778.082;;6.0;2963778.082
3375;400804;ES0413679525;ES0413679525;Bond;BANKINTER SA (EUR 3.050, 29-May-2028);2423.634986;2.912298287;0.0;0.0;0.0;2.98905743;2075855.726;2000000.0;-592.796031205987;-592.796031205987;2.912298287;2035492.1535755;0.077161762;2075855.726;;6.0;2075855.726
3376;400804;ES0413860596;ES0413860596;Bond;BANCO DE SABADELL SA (EUR 1.000, 26-Apr-2027);1169.835206;1.992629486;0.0;0.0;0.0;2.040939904;1961678.602;2000000.0;-385.70406041595993;-385.70406041595993;1.992629486;1935653.683366;0.072917677;1961678.602;;7.0;1961678.602
3377;400804;EU000A2SCAE8;EU000A2SCAE8;Bond;EUROPEAN FINANCIAL STABILITY FACILITY (EUR 2.375, 11-Apr-2028);5647.979284;2.826323107;0.0;0.0;0.0;2.893117749;5116821.233;5000000.0;-1429.4277258091424;-1429.4277258091424;2.826323107;5057552.41596;0.19019768;5116821.233;;9.0;5116821.233
3378;400804;EU000A2SCAN9;EU000A2SCAN9;Bond;EUROPEAN FINANCIAL STABILITY FACILITY (EUR 2.875, 13-Feb-2034);35041.068;7.686606376;0.0;0.0;0.0;7.922315725;4944466.438;5000000.0;-3680.320865757789;-3680.320865757789;7.686606376;4787965.82748;0.183791069;4944466.438;;9.0;4944466.438
3379;400804;EU000A3K4C42;EU000A3K4C42;Bond;EUROPEAN UNION (EUR 0.400, 4-Feb-2037);98595.08691;11.15489071;0.0;0.0;0.0;11.52711646;7169927.397;10000000.0;-7767.505403873515;-7767.505403873515;11.15489071;6963318.2483;0.266513817;7169927.397;;10.0;7169927.397
3380;400804;EU000A3K4D41;EU000A3K4D41;Bond;EUROPEAN UNION (EUR 3.250, 4-Jul-2034);37834.85283;7.718565228;0.0;0.0;0.0;7.962366687;5155905.479;5000000.0;-3900.54169903392;-3900.54169903392;7.718565228;5053454.345225001;0.191650483;5155905.479;;10.0;5155905.479
3381;400804;EU000A3K4DG1;EU000A3K4DG1;Bond;EUROPEAN UNION (EUR 1.250, 4-Feb-2043);107400.7523;15.03607567;0.0;0.0;0.0;15.59458008;4106421.37;6000000.0;-5935.03347748313;-5935.03347748313;15.03607567;3947195.802775;0.152640044;4106421.37;;10.0;4106421.37
3382;400804;EU000A3K4DM9;EU000A3K4DM9;Bond;EUROPEAN UNION (EUR 2.625, 4-Feb-2048);164878.3668;16.13554725;0.0;0.0;0.0;16.74688458;4968332.877;6000000.0;-7685.989787624698;-7685.989787624698;16.13554725;4763389.59475;0.18467821;4968332.877;;10.0;4968332.877
3383;400804;EU000A3K4DW8;EU000A3K4DW8;Bond;EUROPEAN UNION (EUR 2.750, 4-Feb-2033);28440.34268;6.9238986;0.0;0.0;0.0;7.131283828;4935819.178;5000000.0;-3356.622233338142;-3356.622233338142;6.9238986;4847878.958450001;0.183469641;4935819.178;;10.0;4935819.178
3384;400804;EU000A3K4DY4;EU000A3K4DY4;Bond;EUROPEAN UNION (EUR 3.000, 4-Mar-2053);180481.7699;17.74775139;0.0;0.0;0.0;18.43637146;4268545.89;5000000.0;-7233.373673614982;-7233.373673614982;17.74775139;4075656.4111499996;0.158666384;4268545.89;;10.0;4268545.89
3385;400804;EU000A3K4ES4;EU000A3K4ES4;Bond;EUROPEAN UNION (EUR 3.000, 4-Dec-2034);40246.2071;8.190514772;0.0;0.0;0.0;8.452895821;4964032.192;5000000.0;-3980.0472624841077;-3980.0472624841077;8.190514772;4859337.1397;0.184518349;4964032.192;;10.0;4964032.192
3386;400804;EU000A3K4EU0;EU000A3K4EU0;Bond;EUROPEAN UNION (EUR 3.250, 4-Feb-2050);192053.0686;16.28433799;0.0;0.0;0.0;16.90989142;5467183.562;6000000.0;-8533.511952311834;-8533.511952311834;16.28433799;5240318.6163;0.20322102;5467183.562;;10.0;5467183.562
3387;400804;EU000A3K4EY2;EU000A3K4EY2;Bond;EUROPEAN UNION (EUR 3.375, 5-Oct-2054);198034.8755;17.54180843;0.0;0.0;0.0;18.23028259;4605482.192;5000000.0;-7718.616933638545;-7718.616933638545;17.54180843;4400126.112675;0.171190665;4605482.192;;10.0;4605482.192
3388;400804;EU000A3KSXE1;EU000A3KSXE1;Bond;EUROPEAN UNION (EUR 0.000, 4-Jul-2031);18090.4803;6.089761038;0.0;0.0;0.0;6.260274121;4206200.0;5000000.0;-2521.3689007617677;-2521.3689007617677;6.089761038;4140341.27945;0.156348921;4206200.0;;10.0;4206200.0
3389;400804;EU000A3LS460;EU000A3LS460;Bond;EUROPEAN INVESTMENT BANK (EUR 2.750, 16-Jan-2034);34677.82711;7.653495619;0.0;0.0;0.0;7.881634563;4939376.712;5000000.0;-3705.934611794097;-3705.934611794097;7.653495619;4842146.3815750005;0.183601879;4939376.712;;10.0;4939376.712
3390;400804;FI4000278551;FI4000278551;Bond;REPUBLIC OF FINLAND (EUR 0.500, 15-Sep-2027);7784.319422;2.392329874;0.0;0.0;0.0;2.444954112;9624086.301;10000000.0;-2279.8819039546115;-2279.8819039546115;2.392329874;9529964.61204;0.35773751;9624086.301;;9.0;9624086.301
3391;400804;FI4000369467;FI4000369467;Bond;REPUBLIC OF FINLAND (EUR 0.500, 15-Sep-2029);42017.15971;4.300818568;0.0;0.0;0.0;4.407811144;18394772.6;20000000.0;-7771.5248642270235;-7771.5248642270235;4.300818568;18069873.772520002;0.683753235;18394772.6;;9.0;18394772.6
3392;400804;FI4000507231;FI4000507231;Bond;REPUBLIC OF FINLAND (EUR 0.125, 15-Sep-2031);38396.74286;6.257802632;0.0;0.0;0.0;6.430982161;8462946.575;10000000.0;-5159.660234069273;-5159.660234069273;6.257802632;8245162.938959999;0.314576713;8462946.575;;10.0;8462946.575
3393;400804;FI4000571104;FI4000571104;Bond;REPUBLIC OF FINLAND (EUR 3.000, 15-Sep-2034);78413.34759;7.994434371;0.0;0.0;0.0;8.241086066;10091717.81;10000000.0;-7802.256217613618;-7802.256217613618;7.994434371;9759610.06812;0.37511987;10091717.81;;10.0;10091717.81
3394;400804;FI4000586284;FI4000586284;Bond;REPUBLIC OF FINLAND (EUR 3.200, 15-Apr-2045);252628.2224;14.38015572;0.0;0.0;0.0;14.8840076;9621379.452;10000000.0;-13019.843998176368;-13019.843998176368;14.38015572;9054035.472;0.357636893;9621379.452;;9.0;9621379.452
3395;400804;FR0011225143;FR0011225143;Bond;ELECTRICITE DE FRANCE SA (EUR 4.125, 25-Mar-2027);1125.601936;1.894381413;0.0;0.0;0.0;1.944486908;2057816.164;2000000.0;-385.2808071181537;-385.2808071181537;1.894381413;2033807.9991400002;0.076491212;2057816.164;;7.0;2057816.164
3396;400804;FR0011317783;FR0011317783;Bond;REPUBLIC OF FRANCE (EUR 2.750, 25-Oct-2027);12947.7133;2.435513824;0.0;0.0;0.0;2.490874901;15352931.51;15000000.0;-3697.312407658357;-3697.312407658357;2.435513824;15180831.12986;0.570684771;15352931.51;;10.0;15352931.51
3397;400804;FR0011858323;FR0011858323;Bond;REGION ILE DE FRANCE (EUR 2.375, 24-Apr-2026);1048.629317;1.018092017;0.0;0.0;0.0;1.042548388;5109441.781;5000000.0;-517.7477317731298;-517.7477317731298;1.018092017;5085470.891902001;0.189923378;5109441.781;;6.0;5109441.781
3398;400804;FR0011949403;FR0011949403;Bond;CNP ASSURANCES (EUR 4.250, 5-Jun-2045);40.50501268;0.173155294;0.0;0.0;0.0;0.180821918;2068730.137;2000000.0;-35.74343050310529;-35.74343050310529;0.173155294;2064241.2759904;0.076896896;2068730.137;;2.0;2068730.137
3399;400804;FR0012685691;FR0012685691;Bond;REGION ILE DE FRANCE (EUR 0.625, 23-Apr-2027);2887.974365;1.994968522;0.0;0.0;0.0;2.043858406;4847780.822;5000000.0;-958.2220922720179;-958.2220922720179;1.994968522;4803194.043941;0.180197162;4847780.822;;6.0;4847780.822
3400;400804;FR0012993103;FR0012993103;Bond;REPUBLIC OF FRANCE (EUR 1.500, 25-May-2031);54501.99925;5.66665951;0.0;0.0;0.0;5.830598795;14028595.89;15000000.0;-7740.864015162747;-7740.864015162747;5.66665951;13660365.514290001;0.521457809;14028595.89;;10.0;14028595.89
3401;400804;FR0013066388;FR0013066388;Bond;CNP ASSURANCES (EUR 4.500, 10-Jun-2047);1939.277998;1.999697941;0.0;0.0;0.0;2.069123624;3172489.726;3000000.0;-618.6491678712376;-618.6491678712376;1.999697941;3093713.0812959997;0.117924813;3172489.726;;5.0;3172489.726
3402;400804;FR0013067196;FR0013067196;Bond;SOC D'ETUDES PLACE FINAN (EUR 3.000, 8-Jun-2046);721.7247465;1.120125631;0.0;0.0;0.0;1.159766928;3054236.301;3000000.0;-337.35117339074543;-337.35117339074543;1.120125631;3011726.221188;0.113529207;3054236.301;;5.0;3054236.301
3403;400804;FR0013152899;FR0013152899;Bond;RTE RESEAU DE TRANSPORT D ELECTRICITE SA (EUR 1.000, 19-Oct-2026);731.0068496;1.503092917;0.0;0.0;0.0;1.543360738;1958431.507;2000000.0;-291.71155483299026;-291.71155483299026;1.503092917;1940741.996278;0.072796979;1958431.507;;6.0;1958431.507
3404;400804;FR0013155009;FR0013155009;Bond;GROUPE BPCE SA (EUR 2.875, 22-Apr-2026);413.0184106;1.003937102;0.0;0.0;0.0;1.032339557;2054934.247;2000000.0;-203.74676732121497;-203.74676732121497;1.003937102;2029477.413628;0.076384089;2054934.247;;6.0;2054934.247
3405;400804;FR0013173028;FR0013173028;Bond;CREDIT MUTUEL ARKEA SA (EUR 3.250, 1-Jun-2026);480.3996267;1.106709685;0.0;0.0;0.0;1.138497558;2062398.904;2000000.0;-225.12908318583197;-225.12908318583197;1.106709685;2034219.8702800001;0.076661558;2062398.904;;5.0;2062398.904
3406;400804;FR0013201431;FR0013201431;Bond;BANQUE FEDERATIVE DU CREDIT MUTUEL (EUR 2.125, 12-Sep-2026);664.6729389;1.392721482;0.0;0.0;0.0;1.431120863;2005387.671;2000000.0;-274.48021968119673;-274.48021968119673;1.392721482;1970819.1711600001;0.07454239;2005387.671;;5.0;2005387.671
3407;400804;FR0013234333;FR0013234333;Bond;REPUBLIC OF FRANCE (EUR 1.750, 25-Jun-2039);267433.755;11.84582139;0.0;0.0;0.0;12.28089819;16061534.25;20000000.0;-17979.613979003865;-17979.613979003865;11.84582139;15178022.17935;0.597024287;16061534.25;;10.0;16061534.25
3408;400804;FR0013245867;FR0013245867;Bond;ENGIE SA (EUR 1.500, 27-Mar-2028);3186.375915;2.857817309;0.0;0.0;0.0;2.937189993;2891983.151;3000000.0;-812.3116405101006;-812.3116405101006;2.857817309;2842419.765434;0.107498085;2891983.151;;7.0;2891983.151
3409;400804;FR0013254273;FR0013254273;Bond;CREDIT AGRICOLE HOME LOAN SFH (EUR 0.750, 5-May-2027);1188.709098;2.02396935;0.0;0.0;0.0;2.073000761;1945981.644;2000000.0;-388.55364992720234;-388.55364992720234;2.02396935;1919760.5434450002;0.072334205;1945981.644;;8.0;1945981.644
3410;400804;FR0013298676;FR0013298676;Bond;ABERTIS INFRAESTRUCTURAS SA (EUR 1.625, 27-Nov-2027);1744.112248;2.533510607;0.0;0.0;0.0;2.606578997;1947321.096;2000000.0;-485.8607146991413;-485.8607146991413;2.533510607;1917737.0458079998;0.072383993;1947321.096;;6.0;1947321.096
3411;400804;FR0013312154;FR0013312154;Bond;CREDIT AGRICOLE SA (EUR 2.625, 29-Jan-2048);2843.275052;2.65563444;0.0;0.0;0.0;2.755448904;2923160.959;3000000.0;-750.5704699402468;-750.5704699402468;2.65563444;2826332.038156;0.108656998;2923160.959;;6.0;2923160.959
3412;400804;FR0013313582;FR0013313582;Bond;REPUBLIC OF FRANCE (EUR 1.250, 25-May-2034);135325.1439;8.269323222;0.0;0.0;0.0;8.544804972;16974328.77;20000000.0;-13497.236577062804;-13497.236577062804;8.269323222;16322057.0955;0.630953829;16974328.77;;10.0;16974328.77
3413;400804;FR0013330099;FR0013330099;Bond;INFRA FOCH TOPCO SAS (EUR 1.625, 19-Apr-2028);3273.644849;2.86414573;0.0;0.0;0.0;2.950865948;2925222.329;3000000.0;-823.4335314235706;-823.4335314235706;2.86414573;2874970.790762;0.108733621;2925222.329;;7.0;2925222.329
3414;400804;FR0013343175;FR0013343175;Bond;REGION ILE DE FRANCE (EUR 1.375, 20-Jun-2033);11307.84583;7.443478614;0.0;0.0;0.0;7.69682242;1734557.26;2000000.0;-1246.4075942885972;-1246.4075942885972;7.443478614;1674496.104475;0.064475336;1734557.26;;6.0;1734557.26
3415;400804;FR0013381704;FR0013381704;Bond;BNP PARIBAS SA (EUR 2.375, 20-Nov-2030);296.1014434;0.62024165;0.0;0.0;0.0;0.641095891;3006821.918;3000000.0;-185.06087987026092;-185.06087987026092;0.62024165;2983689.9839;0.111766764;3006821.918;;5.0;3006821.918
3416;400804;FR0013384567;FR0013384567;Bond;LA POSTE (EUR 1.450, 30-Nov-2028);4502.044457;3.481344991;0.0;0.0;0.0;3.580863472;2869070.548;3000000.0;-977.3498916850066;-977.3498916850066;3.481344991;2807391.66676;0.1066464;2869070.548;;6.0;2869070.548
3417;400804;FR0013403433;FR0013403433;Bond;CAISSE FRANCAISE DE FINANCEMENT LOCAL (EUR 0.500, 19-Feb-2027);1001.796532;1.84056183;0.0;0.0;0.0;1.885340643;1930495.89;2000000.0;-350.9653620632816;-350.9653620632816;1.84056183;1906838.207458;0.071758583;1930495.89;;7.0;1930495.89
3418;400804;FR0013404969;FR0013404969;Bond;REPUBLIC OF FRANCE (EUR 1.500, 25-May-2050);201277.5548;18.57429095;0.0;0.0;0.0;19.31232418;4678797.945;7500000.0;-7943.486921245382;-7943.486921245382;18.57429095;4276603.04376;0.173915889;4678797.945;;10.0;4678797.945
3419;400804;FR0013407236;FR0013407236;Bond;REPUBLIC OF FRANCE (EUR 0.500, 25-May-2029);18463.89217;3.99478674;0.0;0.0;0.0;4.098073142;9231465.753;10000000.0;-3619.7246177011075;-3619.7246177011075;3.99478674;9061121.03922;0.343143387;9231465.753;;10.0;9231465.753
3420;400804;FR0013422490;FR0013422490;Bond;AGENCE FRANCE LOCALE (EUR 0.125, 20-Jun-2026);757.5645011;1.192984409;0.0;0.0;0.0;1.220642059;2924527.808;3000000.0;-346.9665921529023;-346.9665921529023;1.192984409;2908391.673314;0.108707805;2924527.808;;6.0;2924527.808
3421;400804;FR0013425162;FR0013425162;Bond;BANQUE FEDERATIVE DU CREDIT MUTUEL (EUR 1.875, 18-Jun-2029);5503.928746;3.886416653;0.0;0.0;0.0;4.026845736;2843285.342;3000000.0;-1051.60447673727;-1051.60447673727;3.886416653;2705845.95176;0.105687936;2843285.342;;7.0;2843285.342
3422;400804;FR0013428513;FR0013428513;Bond;ENGIE SA (EUR 1.375, 21-Jun-2039);35690.33429;12.00160403;0.0;0.0;0.0;12.5165752;2114672.877;3000000.0;-2351.106843593867;-2351.106843593867;12.00160403;1958993.8459199998;0.078604637;2114672.877;;7.0;2114672.877
3423;400804;FR0013431277;FR0013431277;Bond;BNP PARIBAS SA (EUR 1.625, 2-Jul-2031);10567.18059;5.690015371;0.0;0.0;0.0;5.900037837;2695528.767;3000000.0;-1425.2060616164508;-1425.2060616164508;5.690015371;2504749.05372;0.100195667;2695528.767;;7.0;2695528.767
3424;400804;FR0013433596;FR0013433596;Bond;LA BANQUE POSTALE SA (EUR 0.250, 12-Jul-2026);539.8974445;1.247512237;0.0;0.0;0.0;1.279640322;1945649.041;2000000.0;-240.6988846048187;-240.6988846048187;1.247512237;1929431.0505815;0.072321841;1945649.041;;6.0;1945649.041
3425;400804;FR0013451507;FR0013451507;Bond;REPUBLIC OF FRANCE (EUR 0.000, 25-Nov-2029);44214.44597;4.534326261;0.0;0.0;0.0;4.65479459;17702000.0;20000000.0;-7858.335299979548;-7858.335299979548;4.534326261;17330767.23563;0.658002142;17702000.0;;10.0;17702000.0
3426;400804;FR0013463668;FR0013463668;Bond;ESSILORLUXOTTICA SA (EUR 0.375, 27-Nov-2027);1735.630833;2.580729398;0.0;0.0;0.0;2.64865939;1887987.945;2000000.0;-479.6941227242911;-479.6941227242911;2.580729398;1858754.052618;0.070178517;1887987.945;;8.0;1887987.945
3427;400804;FR0013463775;FR0013463775;Bond;CNP ASSURANCES (EUR 2.000, 27-Jul-2050);13258.72516;4.823246894;0.0;0.0;0.0;5.016938067;4592671.233;5000000.0;-2081.6293188106597;-2081.6293188106597;4.823246894;4315825.7592;0.170714468;4592671.233;;6.0;4592671.233
3428;400804;FR0013476611;FR0013476611;Bond;BNP PARIBAS SA (EUR 1.125, 15-Jan-2032);1341.506496;1.723500831;0.0;0.0;0.0;1.783141709;2886934.932;3000000.0;-486.9167895758723;-486.9167895758723;1.723500831;2825161.32756;0.107310438;2886934.932;;7.0;2886934.932
3429;400804;FR0013478047;FR0013478047;Bond;AXA SA (EUR 0.010, 22-Jan-2027);933.2094297;1.771444162;0.0;0.0;0.0;1.813596279;1916877.26;2000000.0;-335.56119380964407;-335.56119380964407;1.771444162;1894280.3900225;0.071252364;1916877.26;;6.0;1916877.26
3430;400804;FR0013479748;FR0013479748;Bond;THALES SA (EUR 0.250, 29-Jan-2027);1416.49775;1.783994967;0.0;0.0;0.0;1.830324722;2876783.425;3000000.0;-507.7236431892468;-507.7236431892468;1.783994967;2845992.5761059998;0.106933095;2876783.425;;6.0;2876783.425
3431;400804;FR0013484458;FR0013484458;Bond;BNP PARIBAS SA (EUR 0.500, 19-Feb-2028);1474.255268;1.831516624;0.0;0.0;0.0;1.885315797;2869043.836;3000000.0;-519.0307580615794;-519.0307580615794;1.831516624;2833885.0505655003;0.106645407;2869043.836;;8.0;2869043.836
3432;400804;FR0013486834;FR0013486834;Bond;TEREGA HOLDING SAS (EUR 0.625, 27-Feb-2028);2962.534778;2.80398629;0.0;0.0;0.0;2.89294973;2792153.836;3000000.0;-768.6480109894351;-768.6480109894351;2.80398629;2741268.791972;0.103787324;2792153.836;;4.0;2792153.836
3433;400804;FR0013507647;FR0013507647;Bond;SOCIETE NATIONALE SNCF S (EUR 0.625, 17-Apr-2030);5051.892156;4.805150574;0.0;0.0;0.0;4.946305345;1797877.808;2000000.0;-838.2593422163981;-838.2593422163981;4.805150574;1744501.716038;0.066829028;1797877.808;;8.0;1797877.808
3434;400804;FR0013508686;FR0013508686;Bond;LA POSTE (EUR 0.625, 21-Oct-2026);735.6827436;1.514358792;0.0;0.0;0.0;1.552576478;1948133.699;2000000.0;-292.26912050605256;-292.26912050605256;1.514358792;1929985.958744;0.072414199;1948133.699;;7.0;1948133.699
3435;400804;FR0013508710;FR0013508710;Bond;BNP PARIBAS SA (EUR 1.125, 17-Apr-2029);3211.871955;2.884161021;0.0;0.0;0.0;2.977146467;2852178.082;3000000.0;-806.6675066182411;-806.6675066182411;2.884161021;2796887.9016975;0.106018489;2852178.082;;8.0;2852178.082
3436;400804;FR0013509643;FR0013509643;Bond;JC DECAUX SA (EUR 2.625, 24-Apr-2028);3195.301856;2.747080665;0.0;0.0;0.0;2.830073915;3038201.918;3000000.0;-820.86638193016;-820.86638193016;2.747080665;2988140.80121;0.112933192;3038201.918;;6.0;3038201.918
3437;400804;FR0013516184;FR0013516184;Bond;CREDIT AGRICOLE SA (EUR 1.625, 5-Jun-2030);60.62520486;0.175017006;0.0;0.0;0.0;0.180821918;3030814.932;3000000.0;-52.929316398593016;-52.929316398593016;0.175017006;3024238.4787792;0.11265861;3030814.932;;5.0;3030814.932
3438;400804;FR0013521382;FR0013521382;Bond;REGION ILE DE FRANCE (EUR 0.100, 2-Jul-2030);5321.978995;5.086130793;0.0;0.0;0.0;5.238180006;1724270.411;2000000.0;-856.3039330970432;-856.3039330970432;5.086130793;1683605.8055675002;0.064092963;1724270.411;;6.0;1724270.411
3439;400804;FR0013532280;FR0013532280;Bond;BNP PARIBAS SA (EUR 0.500, 1-Sep-2028);2193.11477;2.335105009;0.0;0.0;0.0;2.406385533;2832421.233;3000000.0;-651.0548805023886;-651.0548805023886;2.335105009;2788118.21307;0.105284106;2832421.233;;7.0;2832421.233
3440;400804;FR0013536661;FR0013536661;Bond;SOCIETE GENERALE SA (EUR 0.875, 22-Sep-2028);1528.220641;2.37996245;0.0;0.0;0.0;2.452578096;1906609.589;2000000.0;-446.53214454803754;-446.53214454803754;2.37996245;1876215.082923;0.070870703;1906609.589;;7.0;1906609.589
3441;400804;FR0013537305;FR0013537305;Bond;THALES SA (EUR 0.000, 26-Mar-2026);542.7196816;0.960336096;0.0;0.0;0.0;0.986301372;2922090.0;3000000.0;-279.0043308638562;-279.0043308638562;0.960336096;2905277.975346;0.108617189;2922090.0;;6.0;2922090.0
3442;400804;FR0014000OZ2;FR0014000OZ2;Bond;SOCIETE GENERALE SA (EUR 1.000, 24-Nov-2030);199.3499721;0.630868859;0.0;0.0;0.0;0.652054796;1976958.904;2000000.0;-123.74428810316557;-123.74428810316557;0.630868859;1961489.8776160001;0.073485662;1976958.904;;7.0;1976958.904
3443;400804;FR0014002JM6;FR0014002JM6;Bond;REPUBLIC OF FRANCE (EUR 0.500, 25-Jun-2044);273606.6373;17.20390006;0.0;0.0;0.0;17.86404236;8334328.767;15000000.0;-13188.674459920963;-13188.674459920963;17.20390006;7666095.71895;0.309795852;8334328.767;;10.0;8334328.767
3444;400804;FR0014002QE8;FR0014002QE8;Bond;SOCIETE GENERALE SA (EUR 1.125, 30-Jun-2031);770.6696914;1.199632587;0.0;0.0;0.0;1.237965051;2950335.616;3000000.0;-348.6740062238018;-348.6740062238018;1.199632587;2906506.625464;0.109667108;2950335.616;;7.0;2950335.616
3445;400804;FR0014002WK3;FR0014002WK3;Bond;REPUBLIC OF FRANCE (EUR 0.000, 25-Nov-2031);59235.85824;6.46187467;0.0;0.0;0.0;6.654794694;12333000.0;15000000.0;-7730.6746404276055;-7730.6746404276055;6.46187467;11963516.83563;0.458430709;12333000.0;;10.0;12333000.0
3446;400804;FR0014003GX7;FR0014003GX7;Bond;IMERYS SA (EUR 1.000, 15-Jul-2031);6955.458556;5.842493738;0.0;0.0;0.0;6.061645279;1710831.781;2000000.0;-964.5973476999054;-964.5973476999054;5.842493738;1651002.792568;0.063593434;1710831.781;;4.0;1710831.781
3447;400804;FR0014003XZ7;FR0014003XZ7;Bond;MACIF (EUR 2.125, 21-Jun-2052);12512.04465;6.304681619;0.0;0.0;0.0;6.599788565;2588178.082;3000000.0;-1502.5334830010636;-1502.5334830010636;6.304681619;2383202.7908799998;0.096205328;2588178.082;;7.0;2588178.082
3448;400804;FR0014003Y09;FR0014003Y09;Bond;MACIF (EUR 0.625, 21-Jun-2027);1908.378098;2.138920371;0.0;0.0;0.0;2.205300023;2857007.671;3000000.0;-595.4148121732549;-595.4148121732549;2.138920371;2783716.590136;0.10619801;2857007.671;;5.0;2857007.671
3449;400804;FR0014004750;FR0014004750;Bond;BANQUE FEDERATIVE DU CREDIT MUTUEL (EUR 0.250, 29-Jun-2028);2388.948221;3.140933531;0.0;0.0;0.0;3.230717749;1844167.123;2000000.0;-567.0666547303724;-567.0666547303724;3.140933531;1805408.0073125;0.068549651;1844167.123;;7.0;1844167.123
3450;400804;FR00140058G6;FR00140058G6;Bond;SOCIETE DU GRAND PARIS EPIC (EUR 0.300, 2-Sep-2036);17668.27869;10.77318836;0.0;0.0;0.0;11.17280975;1377692.055;2000000.0;-1384.6990751296346;-1384.6990751296346;10.77318836;1285319.65548;0.051210277;1377692.055;;8.0;1377692.055
3451;400804;FR0014005J14;FR0014005J14;Bond;CREDIT AGRICOLE SA (EUR 0.500, 21-Sep-2029);3966.466086;3.338298869;0.0;0.0;0.0;3.445080176;2745349.315;3000000.0;-895.9412485979732;-895.9412485979732;3.338298869;2683825.7560395;0.10204755;2745349.315;;7.0;2745349.315
3452;400804;FR0014005ZP8;FR0014005ZP8;Bond;ENGIE SA (EUR 0.375, 26-Oct-2029);6317.089564;4.397052668;0.0;0.0;0.0;4.532318948;2663948.219;3000000.0;-1140.4846008435734;-1140.4846008435734;4.397052668;2593747.87376;0.099021785;2663948.219;;7.0;2663948.219
